student_id,internship_id,success_prob,hybrid_v2,rural_urban,college_tier,gender,rank_fair,explain_reasons,missing_skills,course_suggestions,skill_overlap,skill_match_count
STU_0013,INT_0146,0.0010606673931843,0.4007571482390601,rural,tier_1,female,2,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.2) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0013,INT_0043,0.0010552199475932,0.4523624801902031,rural,tier_1,female,3,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.2) make you a competitive candidate""]",[],{},"[""sql"", ""py""]",2
STU_0013,INT_0200,0.0010441547689708,0.4330002848024795,rural,tier_1,female,4,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.2) make you a competitive candidate""]",[],{},"[""sql"", ""py""]",2
STU_0013,INT_0089,0.0010419965210334,0.4124498010605892,rural,tier_1,female,5,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.2) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql"", ""py""]",2
STU_0014,INT_0102,0.0010441453469294,0.500225636093677,urban,tier_1,male,1,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0014,INT_0086,0.0010330625198239,0.4885729092302743,urban,tier_1,male,2,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0014,INT_0042,0.0010221265972327,0.4899503976291443,urban,tier_1,male,3,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0014,INT_0088,0.0010199574080893,0.521139320424334,urban,tier_1,male,4,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0014,INT_0153,0.0010005805283486,0.5164294283650149,urban,tier_1,male,5,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0015,INT_0104,0.0010465613753063,0.4322230856222789,rural,tier_3,male,1,"[""You already know java and ml, which are required skills"", ""This software development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""java"", ""ml""]",2
STU_0015,INT_0052,0.0010372257024153,0.4760226040992226,rural,tier_3,male,2,"[""You already know java and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java"", ""ml""]",2
STU_0015,INT_0188,0.001033839322626,0.461377821246079,rural,tier_3,male,3,"[""You already know java and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java"", ""ml""]",2
STU_0015,INT_0068,0.0010253816192994,0.4413827896480989,rural,tier_3,male,4,"[""You already know java and ml, which are required skills"", ""This software development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""java"", ""ml""]",2
STU_0015,INT_0146,0.0010196950582165,0.4569924260825278,rural,tier_3,male,5,"[""You already know ml, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0016,INT_0052,0.0010427234322853,0.492198951451414,urban,tier_2,male,1,"[""You already know java and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.3) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java"", ""ml""]",2
STU_0016,INT_0028,0.0010218981225137,0.5216818956309521,urban,tier_2,male,2,"[""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.3) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""sql"", ""nodejs js""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0016,INT_0006,0.0010203046933557,0.4935825066729677,urban,tier_2,male,3,"[""You already know ml, which is required for this role"", ""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.3) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0016,INT_0156,0.0010122556484316,0.5855802903016982,urban,tier_2,male,4,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.3) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0016,INT_0195,0.0010103211816452,0.4950918003891538,urban,tier_2,male,5,"[""You already know java and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.3) make you a competitive candidate""]",[],{},"[""java"", ""ml""]",2
STU_0017,INT_0172,0.0010806389248992,0.4962933356606439,urban,tier_2,female,1,"[""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""nodejs js"", ""ml""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0017,INT_0001,0.0010604888512242,0.4884801588093329,urban,tier_2,female,2,"[""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""sql"", ""nodejs js""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0017,INT_0162,0.0010574041314328,0.4683811829211303,urban,tier_2,female,3,"[""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""sql"", ""py"", ""reactjs""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}",[],0
STU_0017,INT_0141,0.0010545072802879,0.4634745678239068,urban,tier_2,female,4,"[""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""py"", ""ml""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0017,INT_0011,0.0010079066720506,0.5488303520061983,urban,tier_2,female,5,"[""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""java"", ""ml""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0018,INT_0129,0.0010480215445422,0.4461097614349941,urban,tier_3,female,1,"[""You already know java, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0018,INT_0004,0.0010294202646755,0.4220016273229335,urban,tier_3,female,2,"[""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Promoting diversity by including students from all college tiers""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
